date,code,score,gap_pct,score_raw,ignition,rs20,rs_days,sv
2026-08-19,6103,38.400000000000006,3.6,,,,,
2026-08-19,2737,38.4,5.0,,,,,
2026-08-19,4631,37.8,4.1,,,,,
2026-08-19,4062,37.5,3.8,,,,,
2026-08-19,6273,37.5,6.8,,,,,
2026-08-19,6315,37.3,10.1,,,,,
2026-08-19,7013,36.5,0.0,,,,,
2026-08-19,3878,36.400000000000006,5.4,,,,,
2026-08-19,6954,36.4,9.3,,,,,
2026-08-19,7637,36.1,3.5,,,,,
2026-08-19,3374,36.0,8.4,,,,,
2026-08-19,6503,36.0,0.2,,,,,
2026-08-19,4183,35.900000000000006,2.7,,,,,
2026-08-19,6324,35.9,11.0,,,,,
2026-08-19,5802,35.8,-3.1,,,,,
2026-08-19,6741,35.8,4.0,,,,,
2026-08-19,7735,35.7,4.9,,,,,
2026-08-19,5801,35.6,0.8,,,,,
2026-08-19,6301,35.6,4.1,,,,,
2026-08-19,7762,35.400000000000006,1.6,,,,,
2026-08-19,6627,35.4,9.6,,,,,
2026-08-19,6723,35.1,4.0,,,,,
2026-08-19,8035,34.900000000000006,7.8,,,,,
2026-08-19,4971,34.9,6.7,,,,,
2026-08-19,6302,34.9,3.1,,,,,
2026-08-19,7826,34.9,4.2,,,,,
2026-08-19,6920,34.7,9.8,,,,,
2026-08-19,4189,34.6,4.8,,,,,
2026-08-19,3132,34.5,5.2,,,,,
2026-08-19,8050,34.49999999999999,6.8,,,,,
2026-08-19,7609,34.3,2.2,,,,,
2026-08-19,6376,34.0,4.0,,,,,
2026-08-19,4462,33.9,2.9,,,,,
2026-08-19,5186,33.8,3.7,,,,,
2026-08-19,3891,33.8,4.6,,,,,
2026-08-19,4004,33.7,6.4,,,,,
2026-08-19,6525,33.5,5.0,,,,,
2026-08-19,6134,33.5,5.2,,,,,
2026-08-19,7012,33.5,0.0,,,,,
2026-08-19,3156,33.3,6.0,,,,,
2026-08-19,5344,33.3,6.9,,,,,
2026-08-19,6506,33.2,8.9,,,,,
2026-08-19,4251,33.2,10.3,,,,,
2026-08-19,6928,33.1,1.5,,,,,
2026-08-19,4203,33.1,3.4,,,,,
2026-08-19,6407,33.099999999999994,9.4,,,,,
2026-08-19,6871,32.900000000000006,0.1,,,,,
2026-08-19,5384,32.9,6.9,,,,,
2026-08-19,6305,32.9,5.1,,,,,
2026-08-19,4461,32.8,7.5,,,,,
2026-08-19,6999,32.7,3.7,,,,,
2026-08-19,2760,32.6,5.4,,,,,
2026-08-19,8154,32.5,4.0,,,,,
2026-08-19,6861,32.5,5.7,,,,,
2026-08-19,6590,32.4,4.0,,,,,
2026-08-19,6337,31.700000000000003,1.7,,,,,
2026-08-19,7011,31.7,0.0,,,,,
2026-08-19,6981,31.7,4.8,,,,,
2026-08-19,4186,31.7,5.5,,,,,
2026-08-19,3105,31.0,4.6,,,,,
2026-08-19,6255,28.9,4.3,,,,,
2026-08-19,6752,28.8,2.8,,,,,
2026-08-19,7725,28.7,6.5,,,,,
2026-08-19,6440,28.6,3.3,,,,,
2026-08-19,6976,28.1,7.4,,,,,
2026-08-19,6925,25.2,3.6,,,,,
2026-08-19,6490,25.2,1.8,,,,,
2026-08-19,6055,25.2,4.2,,,,,
2026-08-19,8012,25.1,3.2,,,,,
2026-08-19,5016,25.1,5.4,,,,,
2026-08-19,6140,25.1,5.3,,,,,
2026-08-19,8551,25.0,0.0,,,,,
2026-08-19,4099,25.0,9.2,,,,,
2026-08-19,6254,25.0,10.1,,,,,
2026-08-19,9348,25.0,0.0,,,,,
2026-08-19,6728,24.8,18.4,,,,,
2026-08-19,7995,24.6,4.3,,,,,
2026-08-19,6278,24.5,6.3,,,,,
2026-08-19,6859,24.4,2.4,,,,,
2026-08-19,6481,24.3,2.7,,,,,
2026-08-19,4205,24.3,1.7,,,,,
2026-08-19,6616,24.1,2.8,,,,,
2026-08-19,6668,24.0,0.3,,,,,
2026-08-19,6656,23.8,6.1,,,,,
2026-08-19,6268,23.8,8.1,,,,,
2026-08-20,6857,38.7,6.4,,,,,
2026-08-20,6508,35.0,10.4,,,,,
2026-08-20,3993,32.2,0.0,,,,,
2026-08-20,7729,30.1,11.1,,,,,
2026-08-20,5803,30.1,7.7,,,,,
2026-08-20,4062,29.9,10.2,,,,,
2026-08-20,6501,29.7,10.0,,,,,
2026-08-20,4203,29.6,7.3,,,,,
2026-08-20,3374,29.2,12.6,,,,,
2026-08-20,6337,29.1,11.6,,,,,
2026-08-20,6871,29.0,10.4,,,,,
2026-08-20,5801,28.1,6.4,,,,,
2026-08-20,6668,28.0,5.1,,,,,
2026-08-20,4238,27.9,5.6,,,,,
2026-08-20,5310,27.9,6.8,,,,,
2026-08-20,7735,27.2,10.1,,,,,
2026-08-20,6506,26.8,9.0,,,,,
2026-08-20,6146,26.8,9.8,,,,,
2026-08-20,6752,25.7,9.9,,,,,
2026-08-20,8035,25.7,10.6,,,,,
2026-08-20,6323,25.5,12.2,,,,,
2026-08-20,5802,25.3,8.5,,,,,
2026-08-20,6861,24.8,9.0,,,,,
2026-08-20,6890,24.6,6.4,,,,,
2026-08-20,6504,23.7,9.8,,,,,
2026-08-20,6920,23.7,11.8,,,,,
2026-08-20,6855,23.5,6.4,,,,,
2026-08-20,6481,23.4,7.0,,,,,
2026-08-20,6315,23.0,9.6,,,,,
2026-08-20,4980,23.0,8.4,,,,,
2026-08-20,4022,23.0,9.0,,,,,
2026-08-20,7741,22.6,6.3,,,,,
2026-08-20,6264,22.3,4.7,,,,,
2026-08-20,6324,22.1,11.5,,,,,
2026-08-20,6963,21.8,6.7,,,,,
2026-08-20,4004,21.6,4.6,,,,,
2026-08-20,6723,21.5,9.6,,,,,
2026-08-20,5381,21.4,3.6,,,,,
2026-08-20,6779,21.4,9.7,,,,,
2026-08-20,7806,21.3,0.0,,,,,
2026-08-20,9984,21.1,8.2,,,,,
2026-08-20,7220,21.0,7.4,,,,,
2026-08-20,6627,20.9,24.2,,,,,
2026-08-20,6954,20.9,6.1,,,,,
2026-08-20,2760,20.8,10.4,,,,,
2026-08-20,7296,20.8,0.0,,,,,
2026-08-20,6787,20.7,5.9,,,,,
2026-08-20,2705,20.3,0.0,,,,,
2026-08-20,6387,20.3,10.1,,,,,
2026-08-20,6976,20.1,14.3,,,,,
2026-08-20,6383,20.1,8.6,,,,,
2026-08-20,5344,20.1,11.3,,,,,
2026-08-20,8622,20.0,0.0,,,,,
2026-08-20,7552,20.0,0.0,,,,,
2026-08-20,6981,19.9,14.0,,,,,
2026-08-20,4187,19.8,7.7,,,,,
2026-08-20,3436,19.8,13.4,,,,,
2026-08-20,6327,19.7,4.1,,,,,
2026-08-20,2108,19.7,0.0,,,,,
2026-08-20,4186,19.6,6.7,,,,,
2026-08-20,6762,19.6,7.6,,,,,
2026-08-20,6875,19.5,2.7,,,,,
2026-08-20,6800,19.4,8.0,,,,,
2026-08-20,6490,19.4,2.6,,,,,
2026-08-20,7747,19.3,0.0,,,,,
2026-08-20,1379,19.3,0.0,,,,,
2026-08-20,6525,19.3,13.0,,,,,
2026-08-20,6622,19.3,6.7,,,,,
2026-08-20,4369,19.3,6.1,,,,,
2026-08-20,4971,19.2,8.4,,,,,
2026-08-20,6379,19.2,0.0,,,,,
2026-08-20,3284,19.2,0.0,,,,,
2026-08-20,3433,19.1,5.2,,,,,
2026-08-20,6925,19.0,11.9,,,,,
2026-08-20,2109,19.0,0.0,,,,,
2026-08-20,5122,19.0,0.0,,,,,
2026-08-20,6266,18.9,11.6,,,,,
2026-08-20,4063,18.9,4.5,,,,,
2026-08-20,3825,18.9,0.0,,,,,
2026-08-20,4611,18.8,0.0,,,,,
2026-08-20,6777,18.7,5.4,,,,,
2026-08-20,6965,18.7,9.9,,,,,
2026-08-20,6381,18.7,0.0,,,,,
2026-08-20,7717,18.7,7.3,,,,,
2026-08-20,4970,18.7,10.3,,,,,
2026-08-20,4413,18.7,0.0,,,,,
2026-08-20,2782,18.5,0.0,,,,,
2026-08-20,6594,18.5,6.7,,,,,
2026-08-20,285A,18.4,2.9,,,,,
2026-08-20,6526,18.3,10.2,,,,,
2026-08-20,8613,18.3,0.0,,,,,
2026-08-20,3932,18.3,0.0,,,,,
2026-08-20,6407,18.1,9.2,,,,,
2026-08-20,6590,18.1,11.9,,,,,
2026-08-20,6503,18.0,0.0,,,,,
2026-08-20,2613,18.0,0.0,,,,,
2026-08-20,8043,18.0,0.0,,,,,
2026-08-20,3989,18.0,0.0,,,,,
2026-08-20,4997,18.0,0.0,,,,,
2026-08-20,8142,18.0,0.0,,,,,
2026-08-23,6857,41.2,8.1,,,,,
2026-08-23,4461,37.9,11.4,,,,,
2026-08-23,6508,36.1,11.0,,,,,
2026-08-23,6337,35.5,11.7,,,,,
2026-08-23,8035,35.5,12.4,,,,,
2026-08-23,6862,35.3,15.3,,,,,
2026-08-23,7729,35.2,12.5,,,,,
2026-08-23,5802,34.7,13.9,,,,,
2026-08-23,6668,34.4,14.5,,,,,
2026-08-23,8015,34.3,3.4,,,,,
2026-08-23,6875,33.8,10.1,,,,,
2026-08-23,6855,33.8,16.7,,,,,
2026-08-23,4022,33.5,18.9,,,,,
2026-08-23,6501,33.4,8.5,,,,,
2026-08-23,6298,33.3,5.5,,,,,
2026-08-23,6323,33.099999999999994,12.7,,,,,
2026-08-23,2737,32.8,14.2,,,,,
2026-08-23,6834,32.3,11.6,,,,,
2026-08-23,7244,32.0,4.2,,,,,
2026-08-23,4062,32.0,14.3,,,,,
2026-08-23,7613,32.0,6.0,,,,,
2026-08-23,6890,31.9,14.3,,,,,
2026-08-23,7735,31.9,13.6,,,,,
2026-08-23,3131,31.700000000000003,13.4,,,,,
2026-08-23,5803,31.7,15.8,,,,,
2026-08-23,6861,31.7,9.3,,,,,
2026-08-23,285A,31.6,14.3,,,,,
2026-08-23,7826,31.5,12.5,,,,,
2026-08-23,4401,31.2,4.7,,,,,
2026-08-23,6923,31.1,3.1,,,,,
2026-08-23,6504,31.1,9.0,,,,,
2026-08-23,6264,31.1,10.7,,,,,
2026-08-23,5310,30.5,6.5,,,,,
2026-08-23,4238,30.3,6.1,,,,,
2026-08-23,6918,30.3,12.2,,,,,
2026-08-23,6645,30.2,12.2,,,,,
2026-08-23,6524,30.2,9.9,,,,,
2026-08-23,3374,30.1,8.3,,,,,
2026-08-23,6315,30.0,13.2,,,,,
2026-08-23,6994,30.0,10.6,,,,,
2026-08-23,6840,30.0,8.3,,,,,
2026-08-23,6506,29.9,11.1,,,,,
2026-08-23,3993,29.700000000000003,-8.3,,,,,
2026-08-23,6954,29.7,9.2,,,,,
2026-08-23,6723,29.7,14.3,,,,,
2026-08-23,6958,29.6,8.2,,,,,
2026-08-23,5801,29.6,13.4,,,,,
2026-08-23,6146,29.6,9.5,,,,,
2026-08-23,6871,29.5,13.4,,,,,
2026-08-23,6920,29.3,13.0,,,,,
2026-08-23,5805,29.2,6.7,,,,,
2026-08-23,6258,29.1,8.5,,,,,
2026-08-23,6616,29.0,11.6,,,,,
2026-08-23,5381,29.0,3.6,,,,,
2026-08-23,7715,29.0,11.4,,,,,
2026-08-23,2760,28.7,10.4,,,,,
2026-08-23,4980,28.4,11.6,,,,,
2026-08-23,9984,28.2,13.5,,,,,
2026-08-23,6627,28.1,23.2,,,,,
2026-08-23,4004,28.0,8.6,,,,,
2026-08-23,2108,27.7,0.0,,,,,
2026-08-23,6255,27.7,6.7,,,,,
2026-08-23,6387,27.6,19.0,,,,,
2026-08-23,6301,27.5,3.2,,,,,
2026-08-23,6474,27.1,3.9,,,,,
2026-08-23,6525,26.8,12.5,,,,,
2026-08-23,5344,26.7,15.1,,,,,
2026-08-23,7970,26.5,5.7,,,,,
2026-08-23,4203,26.0,10.4,,,,,
2026-08-23,6324,26.0,14.0,,,,,
2026-08-23,6779,26.0,16.5,,,,,
2026-08-23,6379,25.8,0.0,,,,,
2026-08-23,7989,25.7,0.0,,,,,
2026-08-23,6752,25.3,11.6,,,,,
2026-08-23,6963,25.1,12.4,,,,,
2026-08-23,6235,24.5,18.5,,,,,
2026-08-23,7725,24.4,4.5,,,,,
2026-08-23,6327,22.9,20.4,,,,,
2026-08-23,6966,22.7,6.5,,,,,
2026-08-23,6526,22.2,8.6,,,,,
2026-08-23,5122,20.3,0.0,,,,,
2026-08-23,6787,20.3,14.1,,,,,
2026-08-23,9692,20.2,0.0,,,,,
2026-08-23,3110,20.2,12.7,,,,,
2026-08-23,7220,20.2,12.6,,,,,
2026-08-23,6134,20.1,16.4,,,,,
2026-08-23,3932,20.1,0.0,,,,,
2026-08-23,4970,19.9,14.7,,,,,
2026-08-23,4063,19.9,6.8,,,,,
2026-08-23,3441,19.9,9.3,,,,,
2026-08-23,3436,19.9,18.8,,,,,
2026-08-23,4369,19.8,10.9,,,,,
2026-08-23,6481,19.8,9.6,,,,,
2026-08-23,7267,19.8,-2.8,,,,,
2026-08-23,6981,19.7,16.5,,,,,
2026-08-23,7741,19.7,7.1,,,,,
2026-08-23,6762,19.6,8.2,,,,,
2026-08-23,6800,19.4,15.2,,,,,
2026-08-23,6594,19.4,8.3,,,,,
2026-08-23,7806,19.3,0.0,,,,,
2026-08-24,6857,38.5,7.1,,,,,
2026-08-24,6508,34.9,10.5,,,,,
2026-08-24,3110,30.2,12.7,,,,,
2026-08-24,6264,29.9,10.3,,,,,
2026-08-24,4062,29.5,13.3,,,,,
2026-08-24,5803,29.5,14.9,,,,,
2026-08-24,5805,29.2,6.7,,,,,
2026-08-24,2108,29.1,0.0,,,,,
2026-08-24,3932,29.0,0.0,,,,,
2026-08-24,3441,28.9,9.3,,,,,
2026-08-24,4238,28.9,5.5,,,,,
2026-08-24,3374,28.7,7.8,,,,,
2026-08-24,6954,28.3,8.6,,,,,
2026-08-24,6871,28.3,12.9,,,,,
2026-08-24,5801,28.2,12.8,,,,,
2026-08-24,6258,28.1,8.1,,,,,
2026-08-24,3891,28.0,15.3,,,,,
2026-08-24,8622,28.0,0.0,,,,,
2026-08-24,9692,27.9,0.0,,,,,
2026-08-24,4461,27.9,11.4,,,,,
2026-08-24,6146,27.9,8.8,,,,,
2026-08-24,6337,27.2,11.0,,,,,
2026-08-24,2760,27.2,9.8,,,,,
2026-08-24,5310,26.9,6.1,,,,,
2026-08-24,6918,26.6,12.2,,,,,
2026-08-24,7729,26.6,12.0,,,,,
2026-08-24,6668,26.5,13.8,,,,,
2026-08-24,6627,26.2,22.5,,,,,
2026-08-24,3131,26.2,13.4,,,,,
2026-08-24,7735,26.1,13.0,,,,,
2026-08-24,8035,26.1,11.4,,,,,
2026-08-24,3132,26.1,12.6,,,,,
2026-08-24,6387,26.1,18.4,,,,,
2026-08-24,7806,25.8,0.0,,,,,
2026-08-24,6379,25.8,0.0,,,,,
2026-08-24,9984,25.6,12.5,,,,,
2026-08-24,3232,25.5,0.0,,,,,
2026-08-24,6506,25.3,10.4,,,,,
2026-08-24,6862,25.1,15.3,,,,,
2026-08-24,4203,25.1,10.0,,,,,
2026-08-24,5802,25.1,13.3,,,,,
2026-08-24,6134,25.1,16.4,,,,,
2026-08-24,6645,25.0,11.7,,,,,
2026-08-24,2737,24.8,14.2,,,,,
2026-08-24,5122,24.8,0.0,,,,,
2026-08-24,3993,24.700000000000003,-8.3,,,,,
2026-08-24,5344,24.7,14.3,,,,,
2026-08-24,6255,24.7,6.7,,,,,
2026-08-24,6323,24.5,12.1,,,,,
2026-08-24,285A,24.4,14.3,,,,,
2026-08-24,6298,24.1,4.7,,,,,
2026-08-24,7715,24.0,11.4,,,,,
2026-08-24,6920,23.8,12.4,,,,,
2026-08-24,6834,23.6,11.6,,,,,
2026-08-24,6958,23.6,8.2,,,,,
2026-08-24,6315,23.5,13.2,,,,,
2026-08-24,7826,23.5,12.5,,,,,
2026-08-24,5976,23.3,0.0,,,,,
2026-08-24,6504,23.3,8.5,,,,,
2026-08-24,6235,23.2,18.0,,,,,
2026-08-24,6963,23.1,11.5,,,,,
2026-08-24,6855,23.0,16.4,,,,,
2026-08-24,7725,22.9,4.5,,,,,
2026-08-24,6327,22.9,20.4,,,,,
2026-08-24,6966,22.7,6.5,,,,,
2026-08-24,6890,22.6,13.7,,,,,
2026-08-24,5381,22.5,3.6,,,,,
2026-08-24,6969,22.3,8.6,,,,,
2026-08-24,6616,22.3,11.6,,,,,
2026-08-24,6526,22.2,8.0,,,,,
2026-08-24,6994,22.0,10.6,,,,,
2026-08-24,4022,22.0,17.9,,,,,
2026-08-24,6324,22.0,14.0,,,,,
2026-08-24,6840,22.0,8.3,,,,,
2026-08-24,4004,21.8,8.1,,,,,
2026-08-24,6525,21.8,12.5,,,,,
2026-08-24,4980,21.7,10.9,,,,,
2026-08-24,6524,21.7,9.9,,,,,
2026-08-24,7989,21.7,0.0,,,,,
2026-08-24,3436,20.6,18.4,,,,,
2026-08-24,7296,18.8,0.0,,,,,
2026-08-24,8084,18.8,0.0,,,,,
2026-08-24,6981,18.8,16.1,,,,,
2026-08-24,7717,18.7,12.4,,,,,
2026-08-24,6777,18.6,12.5,,,,,
2026-08-24,2705,18.5,0.0,,,,,
2026-08-24,4063,18.5,6.3,,,,,
2026-08-24,4970,18.4,14.1,,,,,
2026-08-24,6787,18.4,13.3,,,,,
2026-08-24,6779,18.4,15.7,,,,,
2026-08-24,8613,18.3,0.0,,,,,
2026-08-24,6336,18.3,9.6,,,,,
2026-08-24,3167,18.3,0.0,,,,,
2026-08-24,4966,18.3,12.3,,,,,
2026-08-24,6999,18.2,16.1,,,,,
2026-08-24,6976,18.1,19.5,,,,,
2026-08-24,6521,18.1,2.6,,,,,
2026-08-24,6481,18.1,9.0,,,,,
2026-08-24,6676,18.0,0.0,,,,,
2026-08-24,7513,18.0,0.0,,,,,
2026-08-25,6857,47.0,9.8,,,,,
2026-08-25,6508,41.0,8.0,,,,,
2026-08-25,6855,40.5,18.7,,,,,
2026-08-25,8338,40.0,13.0,,,,,
2026-08-25,6315,39.9,10.5,,,,,
2026-08-25,6862,39.9,11.4,,,,,
2026-08-25,8395,39.6,9.1,,,,,
2026-08-25,4062,39.3,16.1,,,,,
2026-08-25,8368,39.3,7.8,,,,,
2026-08-25,5802,39.2,14.9,,,,,
2026-08-25,285A,38.7,16.9,,,,,
2026-08-25,5803,38.6,20.1,,,,,
2026-08-25,6742,38.5,5.1,,,,,
2026-08-25,6337,38.5,12.3,,,,,
2026-08-25,6501,38.2,7.0,,,,,
2026-08-25,6840,38.1,11.3,,,,,
2026-08-25,8343,37.9,8.3,,,,,
2026-08-25,5632,37.6,8.0,,,,,
2026-08-25,6834,37.6,8.5,,,,,
2026-08-25,7826,37.6,7.2,,,,,
2026-08-25,4631,37.5,8.2,,,,,
2026-08-25,8388,37.4,7.2,,,,,
2026-08-25,5844,37.3,6.6,,,,,
2026-08-25,8522,37.3,5.8,,,,,
2026-08-25,5381,37.0,8.7,,,,,
2026-08-25,6871,36.900000000000006,14.3,,,,,
2026-08-25,3131,36.900000000000006,15.9,,,,,
2026-08-25,7322,36.9,6.6,,,,,
2026-08-25,4238,36.8,5.9,,,,,
2026-08-25,4220,36.7,4.2,,,,,
2026-08-25,8159,36.6,6.7,,,,,
2026-08-25,6525,36.5,9.8,,,,,
2026-08-25,2737,36.5,5.4,,,,,
2026-08-25,8361,36.4,8.1,,,,,
2026-08-25,8084,36.3,2.8,,,,,
2026-08-25,6146,36.2,6.9,,,,,
2026-08-25,7911,35.9,6.2,,,,,
2026-08-25,6627,35.8,17.3,,,,,
2026-08-25,8151,35.8,4.5,,,,,
2026-08-25,6298,35.7,6.4,,,,,
2026-08-25,6503,35.7,10.5,,,,,
2026-08-25,5801,35.6,21.7,,,,,
2026-08-25,6794,35.6,4.2,,,,,
2026-08-25,8337,35.599999999999994,7.2,,,,,
2026-08-25,4203,35.5,9.6,,,,,
2026-08-25,6264,35.400000000000006,10.2,,,,,
2026-08-25,8362,35.4,8.2,,,,,
2026-08-25,6504,35.4,5.9,,,,,
2026-08-25,6652,35.4,6.3,,,,,
2026-08-25,7729,35.300000000000004,10.2,,,,,
2026-08-25,8364,35.3,9.0,,,,,
2026-08-25,7735,35.2,8.8,,,,,
2026-08-25,5805,35.0,11.9,,,,,
2026-08-25,6918,34.9,8.6,,,,,
2026-08-25,3040,34.800000000000004,7.5,,,,,
2026-08-25,6920,34.7,11.1,,,,,
2026-08-25,4634,34.6,2.7,,,,,
2026-08-25,7613,34.6,7.6,,,,,
2026-08-25,8065,34.5,7.4,,,,,
2026-08-25,5985,34.4,13.0,,,,,
2026-08-25,6958,34.3,11.4,,,,,
2026-08-25,3993,34.3,-4.9,,,,,
2026-08-25,4205,34.2,4.0,,,,,
2026-08-25,8035,34.0,7.1,,,,,
2026-08-25,4461,34.0,11.8,,,,,
2026-08-25,6323,33.900000000000006,11.4,,,,,
2026-08-25,7609,33.9,16.1,,,,,
2026-08-25,6340,33.8,5.4,,,,,
2026-08-25,4401,33.8,4.9,,,,,
2026-08-25,6258,33.7,10.0,,,,,
2026-08-25,8050,33.6,5.1,,,,,
2026-08-25,5218,33.6,5.8,,,,,
2026-08-25,6506,33.599999999999994,8.2,,,,,
2026-08-25,3374,33.5,5.5,,,,,
2026-08-25,4004,33.5,11.3,,,,,
2026-08-25,4980,33.3,9.0,,,,,
2026-08-25,7537,33.3,6.5,,,,,
2026-08-25,6521,33.1,6.9,,,,,
2026-08-25,6324,33.1,9.2,,,,,
2026-08-25,6645,32.4,10.3,,,,,
2026-08-25,6994,28.3,11.1,,,,,
2026-08-25,6336,28.2,12.5,,,,,
2026-08-25,5310,28.2,7.9,,,,,
2026-08-25,6861,28.1,6.2,,,,,
2026-08-25,4228,28.0,8.5,,,,,
2026-08-25,7912,27.9,6.0,,,,,
2026-08-25,4208,27.8,5.5,,,,,
2026-08-25,8377,27.7,8.0,,,,,
2026-08-25,6339,27.7,5.7,,,,,
2026-08-25,8360,27.7,9.0,,,,,
2026-08-25,4118,27.7,3.1,,,,,
2026-08-25,6440,27.6,6.4,,,,,
2026-08-25,7637,27.6,3.3,,,,,
2026-08-25,8558,27.5,8.7,,,,,
2026-08-25,6363,27.5,3.2,,,,,
2026-08-25,5831,27.5,5.8,,,,,
2026-08-25,8381,27.5,6.8,,,,,
2026-08-25,6616,27.4,7.5,,,,,
2026-08-25,8713,27.3,3.6,,,,,
2026-08-25,6890,27.3,12.0,,,,,
2026-08-27,6857,51.5,4.9,,,,,
2026-08-27,6146,41.2,3.6,,,,,
2026-08-27,6508,38.8,-3.8,,,,,
2026-08-27,3993,36.8,4.7,,,,,
2026-08-27,6920,36.2,3.5,,,,,
2026-08-27,7729,35.6,-5.2,,,,,
2026-08-27,4062,34.6,-4.8,,,,,
2026-08-27,5985,34.3,8.9,,,,,
2026-08-27,4443,33.7,4.6,,,,,
2026-08-27,6871,33.3,0.7,,,,,
2026-08-27,6258,33.3,3.2,,,,,
2026-08-27,5805,33.2,-1.8,,,,,
2026-08-27,285A,33.1,5.5,,,,,
2026-08-27,6323,32.9,-2.9,,,,,
2026-08-27,135A,31.4,7.2,,,,,
2026-08-27,4992,31.2,3.7,,,,,
2026-08-27,8035,30.8,-1.7,,,,,
2026-08-27,6501,30.8,-1.2,,,,,
2026-08-27,3110,30.6,4.0,,,,,
2026-08-27,5802,29.5,-1.2,,,,,
2026-08-27,8388,29.0,0.0,,,,,
2026-08-27,5801,29.0,-1.1,,,,,
2026-08-27,7735,28.2,-4.2,,,,,
2026-08-27,6315,28.1,-1.6,,,,,
2026-08-27,8622,28.0,0.0,,,,,
2026-08-27,5803,28.0,0.1,,,,,
2026-08-27,6503,27.8,0.9,,,,,
2026-08-27,4461,27.7,0.2,,,,,
2026-08-27,4847,27.5,0.0,,,,,
2026-08-27,7184,27.3,0.0,,,,,
2026-08-27,6855,27.3,2.0,,,,,
2026-08-27,8604,27.2,-3.4,,,,,
2026-08-27,8609,27.0,0.0,,,,,
2026-08-27,8704,27.0,0.0,,,,,
2026-08-27,7911,27.0,2.6,,,,,
2026-08-27,1879,26.8,0.0,,,,,
2026-08-27,3131,26.7,2.2,,,,,
2026-08-27,2108,26.1,0.0,,,,,
2026-08-27,7609,26.1,-1.3,,,,,
2026-08-27,6387,25.9,3.5,,,,,
2026-08-27,4116,25.8,0.0,,,,,
2026-08-27,8075,25.8,0.0,,,,,
2026-08-27,4471,25.8,0.0,,,,,
2026-08-27,9692,25.8,0.0,,,,,
2026-08-27,3763,25.8,0.0,,,,,
2026-08-27,3374,25.6,-6.0,,,,,
2026-08-27,8537,25.200000000000003,0.0,,,,,
2026-08-27,8522,25.0,-0.6,,,,,
2026-08-27,1939,25.0,0.0,,,,,
2026-08-27,1969,24.9,0.0,,,,,
2026-08-27,6742,24.9,-0.8,,,,,
2026-08-27,6504,24.8,-0.5,,,,,
2026-08-27,2820,24.8,0.0,,,,,
2026-08-27,8337,24.7,-1.9,,,,,
2026-08-27,7513,24.6,0.0,,,,,
2026-08-27,4114,24.5,0.0,,,,,
2026-08-27,6176,24.5,0.0,,,,,
2026-08-27,3232,24.3,0.0,,,,,
2026-08-27,4008,24.3,0.0,,,,,
2026-08-27,8713,24.0,0.0,,,,,
2026-08-27,6794,23.9,2.4,,,,,
2026-08-27,6340,23.8,0.0,,,,,
2026-08-27,3612,23.7,0.0,,,,,
2026-08-27,8037,23.5,0.0,,,,,
2026-08-27,3048,23.5,0.0,,,,,
2026-08-27,4980,23.4,-4.6,,,,,
2026-08-27,7711,23.4,0.0,,,,,
2026-08-27,9842,23.3,0.0,,,,,
2026-08-27,6958,23.3,-9.8,,,,,
2026-08-27,6574,23.0,0.0,,,,,
2026-08-27,8066,22.7,0.0,,,,,
2026-08-27,7537,22.7,-4.4,,,,,
2026-08-27,6506,22.5,1.6,,,,,
2026-08-27,6918,22.5,-2.9,,,,,
2026-08-27,8059,22.0,0.0,,,,,
2026-08-27,7774,21.8,0.0,,,,,
2026-08-27,6521,21.3,2.1,,,,,
2026-08-27,6976,21.0,4.3,,,,,
2026-08-27,4028,21.0,-2.3,,,,,
2026-08-27,5310,20.2,-0.8,,,,,
2026-08-27,5901,17.0,0.0,,,,,
2026-08-27,3994,16.9,-1.7,,,,,
2026-08-27,8341,16.8,0.0,,,,,
2026-08-27,6381,16.8,0.0,,,,,
2026-08-27,8051,16.8,0.0,,,,,
2026-08-27,8358,16.8,0.0,,,,,
2026-08-27,8707,16.8,0.0,,,,,
2026-08-27,5831,16.8,0.0,,,,,
2026-08-27,7167,16.8,0.0,,,,,
2026-08-27,7085,16.8,0.0,,,,,
2026-08-27,4246,16.8,0.0,,,,,
2026-08-27,6231,16.700000000000003,0.0,,,,,
2026-08-27,3106,16.6,0.0,,,,,
2026-08-27,6237,16.6,5.3,,,,,
2026-08-27,3946,16.6,0.0,,,,,
2026-08-27,7976,16.5,0.0,,,,,
2026-08-27,1847,16.5,0.0,,,,,
2026-08-27,7832,16.5,0.0,,,,,
2026-08-27,7762,16.5,0.0,,,,,
2026-08-27,6928,16.5,1.5,,,,,
2026-08-28,6857,40.8,0.4,40.8,11.0,18.9,19.0,v3-ignition
2026-08-28,8628,37.7,0.0,37.7,16.0,7.8,0.0,v3-ignition
2026-08-28,6508,37.2,0.0,37.2,13.0,32.9,19.0,v3-ignition
2026-08-28,5801,36.8,-4.8,36.8,9.0,33.2,17.0,v3-ignition
2026-08-28,7711,36.7,0.0,36.7,12.0,19.2,4.0,v3-ignition
2026-08-28,6323,36.5,-0.5,36.5,10.0,12.5,2.0,v3-ignition
2026-08-28,6501,36.4,0.0,36.4,4.0,-1.7,-1.0,v3-ignition
2026-08-28,8537,36.2,0.0,36.2,16.0,10.8,1.0,v3-ignition
2026-08-28,5803,35.900000000000006,-4.0,35.900000000000006,9.0,36.2,14.0,v3-ignition
